WeekID,Year,Week Position,Song,Performer,Performer Group
10/20/07,2007,55,Blue Magic,JAY-Z,Jay-Z
1/27/07,2007,84,Show Me What You Got,JAY-Z,Jay-Z
1/20/07,2007,80,Show Me What You Got,JAY-Z,Jay-Z
1/13/07,2007,59,Show Me What You Got,JAY-Z,Jay-Z
1/6/07,2007,60,Show Me What You Got,JAY-Z,Jay-Z
12/30/06,2006,52,Show Me What You Got,JAY-Z,Jay-Z
12/23/06,2006,37,Show Me What You Got,JAY-Z,Jay-Z
12/16/06,2006,25,Show Me What You Got,JAY-Z,Jay-Z
12/9/06,2006,13,Show Me What You Got,JAY-Z,Jay-Z
12/9/06,2006,98,Kingdom Come,JAY-Z,Jay-Z
12/2/06,2006,13,Show Me What You Got,JAY-Z,Jay-Z
11/25/06,2006,8,Show Me What You Got,JAY-Z,Jay-Z
11/18/06,2006,47,Show Me What You Got,JAY-Z,Jay-Z
11/11/06,2006,52,Show Me What You Got,JAY-Z,Jay-Z
11/4/06,2006,58,Show Me What You Got,JAY-Z,Jay-Z
10/28/06,2006,72,Show Me What You Got,JAY-Z,Jay-Z
10/21/06,2006,90,Show Me What You Got,JAY-Z,Jay-Z
7/24/04,2004,87,99 Problems,JAY-Z,Jay-Z
7/17/04,2004,71,99 Problems,JAY-Z,Jay-Z
7/17/04,2004,49,Dirt Off Your Shoulder,JAY-Z,Jay-Z
7/10/04,2004,57,99 Problems,JAY-Z,Jay-Z
7/10/04,2004,34,Dirt Off Your Shoulder,JAY-Z,Jay-Z
7/3/04,2004,44,99 Problems,JAY-Z,Jay-Z
7/3/04,2004,27,Dirt Off Your Shoulder,JAY-Z,Jay-Z
6/26/04,2004,30,99 Problems,JAY-Z,Jay-Z
6/26/04,2004,23,Dirt Off Your Shoulder,JAY-Z,Jay-Z
6/19/04,2004,22,Dirt Off Your Shoulder,JAY-Z,Jay-Z
6/19/04,2004,39,99 Problems,JAY-Z,Jay-Z
6/12/04,2004,16,Dirt Off Your Shoulder,JAY-Z,Jay-Z
6/12/04,2004,43,99 Problems,JAY-Z,Jay-Z
6/5/04,2004,15,Dirt Off Your Shoulder,JAY-Z,Jay-Z
6/5/04,2004,55,99 Problems,JAY-Z,Jay-Z
5/29/04,2004,14,Dirt Off Your Shoulder,JAY-Z,Jay-Z
5/29/04,2004,66,99 Problems,JAY-Z,Jay-Z
5/22/04,2004,13,Dirt Off Your Shoulder,JAY-Z,Jay-Z
5/22/04,2004,69,99 Problems,JAY-Z,Jay-Z
5/15/04,2004,13,Dirt Off Your Shoulder,JAY-Z,Jay-Z
5/15/04,2004,84,99 Problems,JAY-Z,Jay-Z
5/8/04,2004,94,99 Problems,JAY-Z,Jay-Z
5/8/04,2004,12,Dirt Off Your Shoulder,JAY-Z,Jay-Z
5/1/04,2004,10,Dirt Off Your Shoulder,JAY-Z,Jay-Z
4/24/04,2004,9,Dirt Off Your Shoulder,JAY-Z,Jay-Z
4/17/04,2004,7,Dirt Off Your Shoulder,JAY-Z,Jay-Z
4/10/04,2004,5,Dirt Off Your Shoulder,JAY-Z,Jay-Z
4/3/04,2004,6,Dirt Off Your Shoulder,JAY-Z,Jay-Z
3/27/04,2004,7,Dirt Off Your Shoulder,JAY-Z,Jay-Z
3/20/04,2004,8,Dirt Off Your Shoulder,JAY-Z,Jay-Z
3/13/04,2004,12,Dirt Off Your Shoulder,JAY-Z,Jay-Z
3/13/04,2004,99,Change Clothes,JAY-Z,Jay-Z
3/6/04,2004,92,Change Clothes,JAY-Z,Jay-Z
3/6/04,2004,18,Dirt Off Your Shoulder,JAY-Z,Jay-Z
2/28/04,2004,89,Change Clothes,JAY-Z,Jay-Z
2/28/04,2004,20,Dirt Off Your Shoulder,JAY-Z,Jay-Z
2/21/04,2004,20,Dirt Off Your Shoulder,JAY-Z,Jay-Z
2/21/04,2004,84,Change Clothes,JAY-Z,Jay-Z
2/14/04,2004,77,Change Clothes,JAY-Z,Jay-Z
2/14/04,2004,26,Dirt Off Your Shoulder,JAY-Z,Jay-Z
2/7/04,2004,32,Dirt Off Your Shoulder,JAY-Z,Jay-Z
2/7/04,2004,54,Change Clothes,JAY-Z,Jay-Z
1/31/04,2004,35,Change Clothes,JAY-Z,Jay-Z
1/31/04,2004,50,Dirt Off Your Shoulder,JAY-Z,Jay-Z
1/24/04,2004,68,Dirt Off Your Shoulder,JAY-Z,Jay-Z
1/24/04,2004,23,Change Clothes,JAY-Z,Jay-Z
1/17/04,2004,17,Change Clothes,JAY-Z,Jay-Z
1/10/04,2004,17,Change Clothes,JAY-Z,Jay-Z
1/3/04,2004,17,Change Clothes,JAY-Z,Jay-Z
12/27/03,2003,10,Change Clothes,JAY-Z,Jay-Z
12/20/03,2003,13,Change Clothes,JAY-Z,Jay-Z
12/13/03,2003,15,Change Clothes,JAY-Z,Jay-Z
12/6/03,2003,15,Change Clothes,JAY-Z,Jay-Z
11/29/03,2003,18,Change Clothes,JAY-Z,Jay-Z
11/22/03,2003,31,Change Clothes,JAY-Z,Jay-Z
11/15/03,2003,54,Change Clothes,JAY-Z,Jay-Z
6/21/03,2003,97,Excuse Me Miss,JAY-Z,Jay-Z
6/14/03,2003,95,Excuse Me Miss,JAY-Z,Jay-Z
6/7/03,2003,76,Excuse Me Miss,JAY-Z,Jay-Z
5/31/03,2003,59,Excuse Me Miss,JAY-Z,Jay-Z
5/24/03,2003,47,Excuse Me Miss,JAY-Z,Jay-Z
5/17/03,2003,23,Excuse Me Miss,JAY-Z,Jay-Z
5/10/03,2003,18,Excuse Me Miss,JAY-Z,Jay-Z
5/3/03,2003,19,Excuse Me Miss,JAY-Z,Jay-Z
4/26/03,2003,14,Excuse Me Miss,JAY-Z,Jay-Z
4/19/03,2003,9,Excuse Me Miss,JAY-Z,Jay-Z
4/12/03,2003,8,Excuse Me Miss,JAY-Z,Jay-Z
4/5/03,2003,9,Excuse Me Miss,JAY-Z,Jay-Z
3/29/03,2003,11,Excuse Me Miss,JAY-Z,Jay-Z
3/22/03,2003,15,Excuse Me Miss,JAY-Z,Jay-Z
3/15/03,2003,16,Excuse Me Miss,JAY-Z,Jay-Z
3/8/03,2003,18,Excuse Me Miss,JAY-Z,Jay-Z
3/1/03,2003,24,Excuse Me Miss,JAY-Z,Jay-Z
2/22/03,2003,35,Excuse Me Miss,JAY-Z,Jay-Z
2/15/03,2003,53,Excuse Me Miss,JAY-Z,Jay-Z
3/23/02,2002,99,Jigga,JAY-Z,Jay-Z
3/16/02,2002,92,Jigga,JAY-Z,Jay-Z
3/9/02,2002,86,Jigga,JAY-Z,Jay-Z
3/2/02,2002,84,Jigga,JAY-Z,Jay-Z
2/23/02,2002,81,Jigga,JAY-Z,Jay-Z
2/16/02,2002,73,Jigga,JAY-Z,Jay-Z
2/9/02,2002,66,Jigga,JAY-Z,Jay-Z
2/2/02,2002,66,Jigga,JAY-Z,Jay-Z
2/2/02,2002,100,"Girls, Girls, Girls",JAY-Z,Jay-Z
1/26/02,2002,71,Jigga,JAY-Z,Jay-Z
1/26/02,2002,94,"Girls, Girls, Girls",JAY-Z,Jay-Z
1/19/02,2002,84,"Girls, Girls, Girls",JAY-Z,Jay-Z
1/12/02,2002,75,"Girls, Girls, Girls",JAY-Z,Jay-Z
1/5/02,2002,66,"Girls, Girls, Girls",JAY-Z,Jay-Z
12/29/01,2001,52,"Girls, Girls, Girls",JAY-Z,Jay-Z
12/22/01,2001,37,"Girls, Girls, Girls",JAY-Z,Jay-Z
12/15/01,2001,27,"Girls, Girls, Girls",JAY-Z,Jay-Z
12/8/01,2001,65,Izzo (H.O.V.A.),JAY-Z,Jay-Z
12/8/01,2001,22,"Girls, Girls, Girls",JAY-Z,Jay-Z
12/1/01,2001,17,"Girls, Girls, Girls",JAY-Z,Jay-Z
12/1/01,2001,51,Izzo (H.O.V.A.),JAY-Z,Jay-Z
11/24/01,2001,19,"Girls, Girls, Girls",JAY-Z,Jay-Z
11/24/01,2001,38,Izzo (H.O.V.A.),JAY-Z,Jay-Z
11/17/01,2001,25,"Girls, Girls, Girls",JAY-Z,Jay-Z
11/17/01,2001,33,Izzo (H.O.V.A.),JAY-Z,Jay-Z
11/10/01,2001,33,"Girls, Girls, Girls",JAY-Z,Jay-Z
11/10/01,2001,22,Izzo (H.O.V.A.),JAY-Z,Jay-Z
11/3/01,2001,14,Izzo (H.O.V.A.),JAY-Z,Jay-Z
11/3/01,2001,35,"Girls, Girls, Girls",JAY-Z,Jay-Z
10/27/01,2001,49,"Girls, Girls, Girls",JAY-Z,Jay-Z
10/27/01,2001,10,Izzo (H.O.V.A.),JAY-Z,Jay-Z
10/20/01,2001,51,"Girls, Girls, Girls",JAY-Z,Jay-Z
10/20/01,2001,8,Izzo (H.O.V.A.),JAY-Z,Jay-Z
10/13/01,2001,65,"Girls, Girls, Girls",JAY-Z,Jay-Z
10/13/01,2001,9,Izzo (H.O.V.A.),JAY-Z,Jay-Z
10/6/01,2001,9,Izzo (H.O.V.A.),JAY-Z,Jay-Z
9/29/01,2001,10,Izzo (H.O.V.A.),JAY-Z,Jay-Z
9/22/01,2001,13,Izzo (H.O.V.A.),JAY-Z,Jay-Z
9/15/01,2001,13,Izzo (H.O.V.A.),JAY-Z,Jay-Z
9/8/01,2001,14,Izzo (H.O.V.A.),JAY-Z,Jay-Z
9/1/01,2001,14,Izzo (H.O.V.A.),JAY-Z,Jay-Z
8/25/01,2001,18,Izzo (H.O.V.A.),JAY-Z,Jay-Z
8/18/01,2001,22,Izzo (H.O.V.A.),JAY-Z,Jay-Z
8/11/01,2001,27,Izzo (H.O.V.A.),JAY-Z,Jay-Z
8/4/01,2001,40,Izzo (H.O.V.A.),JAY-Z,Jay-Z
7/28/01,2001,59,Izzo (H.O.V.A.),JAY-Z,Jay-Z
3/17/01,2001,40,I Just Wanna Love U (Give It 2 Me),JAY-Z,Jay-Z
3/10/01,2001,30,I Just Wanna Love U (Give It 2 Me),JAY-Z,Jay-Z
3/3/01,2001,29,I Just Wanna Love U (Give It 2 Me),JAY-Z,Jay-Z
2/24/01,2001,28,I Just Wanna Love U (Give It 2 Me),JAY-Z,Jay-Z
2/17/01,2001,24,I Just Wanna Love U (Give It 2 Me),JAY-Z,Jay-Z
2/10/01,2001,19,I Just Wanna Love U (Give It 2 Me),JAY-Z,Jay-Z
2/3/01,2001,15,I Just Wanna Love U (Give It 2 Me),JAY-Z,Jay-Z
1/27/01,2001,15,I Just Wanna Love U (Give It 2 Me),JAY-Z,Jay-Z
1/20/01,2001,12,I Just Wanna Love U (Give It 2 Me),JAY-Z,Jay-Z
1/13/01,2001,12,I Just Wanna Love U (Give It 2 Me),JAY-Z,Jay-Z
1/6/01,2001,12,I Just Wanna Love U (Give It 2 Me),JAY-Z,Jay-Z
12/30/00,2000,11,I Just Wanna Love U (Give It 2 Me),JAY-Z,Jay-Z
12/23/00,2000,13,I Just Wanna Love U (Give It 2 Me),JAY-Z,Jay-Z
12/16/00,2000,14,I Just Wanna Love U (Give It 2 Me),JAY-Z,Jay-Z
12/9/00,2000,14,I Just Wanna Love U (Give It 2 Me),JAY-Z,Jay-Z
12/2/00,2000,19,I Just Wanna Love U (Give It 2 Me),JAY-Z,Jay-Z
11/25/00,2000,23,I Just Wanna Love U (Give It 2 Me),JAY-Z,Jay-Z
11/18/00,2000,26,I Just Wanna Love U (Give It 2 Me),JAY-Z,Jay-Z
11/11/00,2000,35,I Just Wanna Love U (Give It 2 Me),JAY-Z,Jay-Z
11/4/00,2000,45,I Just Wanna Love U (Give It 2 Me),JAY-Z,Jay-Z
10/28/00,2000,58,I Just Wanna Love U (Give It 2 Me),JAY-Z,Jay-Z
4/15/00,2000,92,Anything,JAY-Z,Jay-Z
4/8/00,2000,86,Anything,JAY-Z,Jay-Z
4/1/00,2000,74,Anything,JAY-Z,Jay-Z
3/25/00,2000,63,Anything,JAY-Z,Jay-Z
3/18/00,2000,55,Anything,JAY-Z,Jay-Z
3/11/00,2000,55,Anything,JAY-Z,Jay-Z
3/4/00,2000,58,Anything,JAY-Z,Jay-Z
2/26/00,2000,72,Anything,JAY-Z,Jay-Z
11/20/99,1999,98,Girls' Best Friend,JAY-Z,Jay-Z
11/13/99,1999,90,Girls' Best Friend,JAY-Z,Jay-Z
11/6/99,1999,75,Girls' Best Friend,JAY-Z,Jay-Z
11/6/99,1999,96,Jigga My N****,JAY-Z,Jay-Z
10/30/99,1999,70,Girls' Best Friend,JAY-Z,Jay-Z
10/30/99,1999,96,Jigga My N****,JAY-Z,Jay-Z
10/23/99,1999,84,Jigga My N****,JAY-Z,Jay-Z
10/23/99,1999,62,Girls' Best Friend,JAY-Z,Jay-Z
10/16/99,1999,52,Girls' Best Friend,JAY-Z,Jay-Z
10/16/99,1999,72,Jigga My N****,JAY-Z,Jay-Z
10/9/99,1999,55,Girls' Best Friend,JAY-Z,Jay-Z
10/9/99,1999,57,Jigga My N****,JAY-Z,Jay-Z
10/2/99,1999,59,Girls' Best Friend,JAY-Z,Jay-Z
10/2/99,1999,43,Jigga My N****,JAY-Z,Jay-Z
9/25/99,1999,63,Girls' Best Friend,JAY-Z,Jay-Z
9/25/99,1999,38,Jigga My N****,JAY-Z,Jay-Z
9/18/99,1999,30,Jigga My N****,JAY-Z,Jay-Z
9/18/99,1999,57,Girls' Best Friend,JAY-Z,Jay-Z
9/11/99,1999,57,Girls' Best Friend,JAY-Z,Jay-Z
9/11/99,1999,28,Jigga My N****,JAY-Z,Jay-Z
9/4/99,1999,69,Girls' Best Friend,JAY-Z,Jay-Z
9/4/99,1999,28,Jigga My N****,JAY-Z,Jay-Z
8/28/99,1999,81,Girls' Best Friend,JAY-Z,Jay-Z
8/28/99,1999,62,Jigga My N****,JAY-Z,Jay-Z
8/21/99,1999,59,Jigga My N****,JAY-Z,Jay-Z
8/14/99,1999,61,Jigga My N****,JAY-Z,Jay-Z
8/7/99,1999,61,Jigga My N****,JAY-Z,Jay-Z
7/31/99,1999,64,Jigga My N****,JAY-Z,Jay-Z
7/24/99,1999,64,Jigga My N****,JAY-Z,Jay-Z
7/17/99,1999,72,Jigga My N****,JAY-Z,Jay-Z
7/10/99,1999,74,Jigga My N****,JAY-Z,Jay-Z
7/3/99,1999,76,Jigga My N****,JAY-Z,Jay-Z
6/26/99,1999,82,Jigga My N****,JAY-Z,Jay-Z
4/24/99,1999,33,Hard Knock Life (Ghetto Anthem),JAY-Z,Jay-Z
4/17/99,1999,24,Hard Knock Life (Ghetto Anthem),JAY-Z,Jay-Z
4/10/99,1999,20,Hard Knock Life (Ghetto Anthem),JAY-Z,Jay-Z
4/3/99,1999,18,Hard Knock Life (Ghetto Anthem),JAY-Z,Jay-Z
3/27/99,1999,15,Hard Knock Life (Ghetto Anthem),JAY-Z,Jay-Z
3/20/99,1999,20,Hard Knock Life (Ghetto Anthem),JAY-Z,Jay-Z
2/20/99,1999,98,Hard Knock Life (Ghetto Anthem),JAY-Z,Jay-Z
2/13/99,1999,87,Hard Knock Life (Ghetto Anthem),JAY-Z,Jay-Z
2/6/99,1999,82,Hard Knock Life (Ghetto Anthem),JAY-Z,Jay-Z
1/30/99,1999,67,Hard Knock Life (Ghetto Anthem),JAY-Z,Jay-Z
1/23/99,1999,52,Hard Knock Life (Ghetto Anthem),JAY-Z,Jay-Z
1/16/99,1999,39,Hard Knock Life (Ghetto Anthem),JAY-Z,Jay-Z
1/9/99,1999,38,Hard Knock Life (Ghetto Anthem),JAY-Z,Jay-Z
1/2/99,1999,38,Hard Knock Life (Ghetto Anthem),JAY-Z,Jay-Z
12/26/98,1998,35,Hard Knock Life (Ghetto Anthem),JAY-Z,Jay-Z
12/19/98,1998,34,Hard Knock Life (Ghetto Anthem),JAY-Z,Jay-Z
12/12/98,1998,36,Hard Knock Life (Ghetto Anthem),JAY-Z,Jay-Z
12/5/98,1998,36,Hard Knock Life (Ghetto Anthem),JAY-Z,Jay-Z
11/28/98,1998,32,Hard Knock Life (Ghetto Anthem),JAY-Z,Jay-Z
11/21/98,1998,37,Hard Knock Life (Ghetto Anthem),JAY-Z,Jay-Z
11/14/98,1998,40,Hard Knock Life (Ghetto Anthem),JAY-Z,Jay-Z
11/7/98,1998,43,Hard Knock Life (Ghetto Anthem),JAY-Z,Jay-Z
6/28/97,1997,100,"Who You Wit (From ""Sprung"")",JAY-Z,Jay-Z
6/28/97,1997,98,Feelin' It,JAY-Z,Jay-Z
6/21/97,1997,99,"Who You Wit (From ""Sprung"")",JAY-Z,Jay-Z
6/21/97,1997,95,Feelin' It,JAY-Z,Jay-Z
6/14/97,1997,96,"Who You Wit (From ""Sprung"")",JAY-Z,Jay-Z
6/14/97,1997,94,Feelin' It,JAY-Z,Jay-Z
6/7/97,1997,84,"Who You Wit (From ""Sprung"")",JAY-Z,Jay-Z
6/7/97,1997,97,Feelin' It,JAY-Z,Jay-Z
5/31/97,1997,99,Feelin' It,JAY-Z,Jay-Z
5/24/97,1997,92,Feelin' It,JAY-Z,Jay-Z
5/17/97,1997,79,Feelin' It,JAY-Z,Jay-Z
5/10/97,1997,80,Feelin' It,JAY-Z,Jay-Z
5/3/97,1997,85,Feelin' It,JAY-Z,Jay-Z
12/14/96,1996,100,Can't Knock The Hustle,JAY-Z,Jay-Z
12/7/96,1996,90,Can't Knock The Hustle,JAY-Z,Jay-Z
11/30/96,1996,88,Can't Knock The Hustle,JAY-Z,Jay-Z
11/23/96,1996,88,Can't Knock The Hustle,JAY-Z,Jay-Z
11/16/96,1996,88,Can't Knock The Hustle,JAY-Z,Jay-Z
11/9/96,1996,73,Can't Knock The Hustle,JAY-Z,Jay-Z
11/2/96,1996,76,Can't Knock The Hustle,JAY-Z,Jay-Z
10/26/96,1996,78,Can't Knock The Hustle,JAY-Z,Jay-Z
10/19/96,1996,89,Can't Knock The Hustle,JAY-Z,Jay-Z
10/12/96,1996,93,Can't Knock The Hustle,JAY-Z,Jay-Z
10/5/96,1996,92,Can't Knock The Hustle,JAY-Z,Jay-Z
9/28/96,1996,85,Can't Knock The Hustle,JAY-Z,Jay-Z
9/21/96,1996,89,Can't Knock The Hustle,JAY-Z,Jay-Z
9/14/96,1996,94,Can't Knock The Hustle,JAY-Z,Jay-Z
2/7/09,2009,100,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,Jay-Z and Friends
1/31/09,2009,80,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,Jay-Z and Friends
1/24/09,2009,70,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,Jay-Z and Friends
1/17/09,2009,50,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,Jay-Z and Friends
1/10/09,2009,47,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,Jay-Z and Friends
1/3/09,2009,51,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,Jay-Z and Friends
12/27/08,2008,52,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,Jay-Z and Friends
12/20/08,2008,42,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,Jay-Z and Friends
12/13/08,2008,37,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,Jay-Z and Friends
12/6/08,2008,32,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,Jay-Z and Friends
11/29/08,2008,30,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,Jay-Z and Friends
11/22/08,2008,28,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,Jay-Z and Friends
11/15/08,2008,30,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,Jay-Z and Friends
11/8/08,2008,30,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,Jay-Z and Friends
11/1/08,2008,32,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,Jay-Z and Friends
10/25/08,2008,32,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,Jay-Z and Friends
10/18/08,2008,31,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,Jay-Z and Friends
10/11/08,2008,26,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,Jay-Z and Friends
10/4/08,2008,22,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,Jay-Z and Friends
9/27/08,2008,5,Swagga Like Us,Jay-Z & T.I. Featuring Kanye West & Lil Wayne,Jay-Z and Friends
4/17/10,2010,47,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
4/10/10,2010,39,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
4/3/10,2010,36,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
3/27/10,2010,29,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
3/20/10,2010,28,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
3/13/10,2010,23,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
3/6/10,2010,18,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
2/27/10,2010,17,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
2/20/10,2010,14,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
2/13/10,2010,12,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
2/6/10,2010,8,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
1/30/10,2010,3,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
1/23/10,2010,3,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
1/16/10,2010,4,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
1/9/10,2010,5,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
1/2/10,2010,2,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
12/26/09,2009,1,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
12/19/09,2009,1,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
12/12/09,2009,1,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
12/5/09,2009,1,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
11/28/09,2009,1,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
11/21/09,2009,2,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
11/14/09,2009,3,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
11/7/09,2009,13,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
10/31/09,2009,12,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
10/24/09,2009,13,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
10/17/09,2009,10,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
10/10/09,2009,10,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
10/3/09,2009,5,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
9/26/09,2009,50,Empire State Of Mind,Jay-Z + Alicia Keys,Jay-Z and Friends
7/17/10,2010,37,Young Forever,Jay-Z + Mr. Hudson,Jay-Z and Friends
7/10/10,2010,31,Young Forever,Jay-Z + Mr. Hudson,Jay-Z and Friends
7/3/10,2010,19,Young Forever,Jay-Z + Mr. Hudson,Jay-Z and Friends
6/26/10,2010,16,Young Forever,Jay-Z + Mr. Hudson,Jay-Z and Friends
6/19/10,2010,16,Young Forever,Jay-Z + Mr. Hudson,Jay-Z and Friends
6/12/10,2010,12,Young Forever,Jay-Z + Mr. Hudson,Jay-Z and Friends
6/5/10,2010,12,Young Forever,Jay-Z + Mr. Hudson,Jay-Z and Friends
5/29/10,2010,11,Young Forever,Jay-Z + Mr. Hudson,Jay-Z and Friends
5/22/10,2010,12,Young Forever,Jay-Z + Mr. Hudson,Jay-Z and Friends
5/15/10,2010,10,Young Forever,Jay-Z + Mr. Hudson,Jay-Z and Friends
5/8/10,2010,12,Young Forever,Jay-Z + Mr. Hudson,Jay-Z and Friends
5/1/10,2010,17,Young Forever,Jay-Z + Mr. Hudson,Jay-Z and Friends
4/24/10,2010,17,Young Forever,Jay-Z + Mr. Hudson,Jay-Z and Friends
4/17/10,2010,21,Young Forever,Jay-Z + Mr. Hudson,Jay-Z and Friends
4/10/10,2010,27,Young Forever,Jay-Z + Mr. Hudson,Jay-Z and Friends
4/3/10,2010,33,Young Forever,Jay-Z + Mr. Hudson,Jay-Z and Friends
3/27/10,2010,41,Young Forever,Jay-Z + Mr. Hudson,Jay-Z and Friends
3/20/10,2010,59,Young Forever,Jay-Z + Mr. Hudson,Jay-Z and Friends
3/13/10,2010,78,Young Forever,Jay-Z + Mr. Hudson,Jay-Z and Friends
3/6/10,2010,97,Young Forever,Jay-Z + Mr. Hudson,Jay-Z and Friends
10/24/09,2009,94,Young Forever,Jay-Z + Mr. Hudson,Jay-Z and Friends
10/17/09,2009,83,Young Forever,Jay-Z + Mr. Hudson,Jay-Z and Friends
10/10/09,2009,72,Young Forever,Jay-Z + Mr. Hudson,Jay-Z and Friends
10/3/09,2009,41,Young Forever,Jay-Z + Mr. Hudson,Jay-Z and Friends
9/26/09,2009,75,Young Forever,Jay-Z + Mr. Hudson,Jay-Z and Friends
5/1/10,2010,98,On To The Next One,Jay-Z + Swizz Beatz,Jay-Z and Friends
4/24/10,2010,85,On To The Next One,Jay-Z + Swizz Beatz,Jay-Z and Friends
4/17/10,2010,73,On To The Next One,Jay-Z + Swizz Beatz,Jay-Z and Friends
4/10/10,2010,63,On To The Next One,Jay-Z + Swizz Beatz,Jay-Z and Friends
4/3/10,2010,52,On To The Next One,Jay-Z + Swizz Beatz,Jay-Z and Friends
3/27/10,2010,47,On To The Next One,Jay-Z + Swizz Beatz,Jay-Z and Friends
3/20/10,2010,40,On To The Next One,Jay-Z + Swizz Beatz,Jay-Z and Friends
3/13/10,2010,37,On To The Next One,Jay-Z + Swizz Beatz,Jay-Z and Friends
3/6/10,2010,41,On To The Next One,Jay-Z + Swizz Beatz,Jay-Z and Friends
2/27/10,2010,51,On To The Next One,Jay-Z + Swizz Beatz,Jay-Z and Friends
2/20/10,2010,54,On To The Next One,Jay-Z + Swizz Beatz,Jay-Z and Friends
2/13/10,2010,58,On To The Next One,Jay-Z + Swizz Beatz,Jay-Z and Friends
2/6/10,2010,64,On To The Next One,Jay-Z + Swizz Beatz,Jay-Z and Friends
1/30/10,2010,78,On To The Next One,Jay-Z + Swizz Beatz,Jay-Z and Friends
6/12/99,1999,44,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
6/5/99,1999,43,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
5/29/99,1999,35,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
5/22/99,1999,39,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
5/15/99,1999,38,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
5/8/99,1999,39,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
5/1/99,1999,37,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
4/24/99,1999,44,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,Jay-Z and Friends
